                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.9376,                 1.1085,                 1.4442,                0.77647,                0.71119,                0.78375,                0.45286,                 2.0418,                 1.0827,                 1.5395,               0.002674,               0.002674,               0.002674
                    150,                  1.944,                 1.1015,                 1.4433,                0.77689,                0.73809,                0.80926,                0.46686,                 2.0369,                 1.0792,                  1.537,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.9687,                 1.0997,                 1.4451,                0.77722,                0.73726,                0.81036,                0.46799,                 2.0335,                 1.0758,                  1.534,               0.002575,               0.002575,               0.002575
                    152,                 1.9295,                  1.099,                 1.4412,                0.80628,                0.71785,                0.81091,                0.46873,                 2.0295,                 1.0724,                 1.5316,              0.0025255,              0.0025255,              0.0025255
                    153,                  1.941,                 1.0987,                 1.4387,                0.79511,                0.73005,                0.81181,                0.47047,                 2.0259,                 1.0686,                  1.529,               0.002476,               0.002476,               0.002476
                    154,                 1.9193,                 1.0822,                 1.4321,                0.79374,                0.72763,                0.81405,                0.47229,                   2.02,                 1.0644,                 1.5266,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.9341,                 1.0887,                 1.4304,                0.79498,                0.72963,                0.81548,                0.47486,                 2.0163,                 1.0614,                 1.5235,               0.002377,               0.002377,               0.002377
                    156,                   1.91,                 1.0691,                 1.4273,                0.79604,                0.73093,                0.81719,                0.47606,                 2.0094,                 1.0583,                 1.5205,              0.0023275,              0.0023275,              0.0023275
                    157,                  1.886,                 1.0713,                 1.4206,                0.79764,                0.73212,                 0.8184,                0.47749,                 2.0045,                 1.0545,                 1.5181,               0.002278,               0.002278,               0.002278
                    158,                 1.8958,                 1.0655,                 1.4244,                0.80579,                0.72831,                0.81978,                0.47872,                 2.0006,                 1.0514,                 1.5151,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.8573,                 1.0579,                 1.4159,                0.79961,                0.73523,                0.82066,                0.47922,                 1.9961,                 1.0487,                 1.5126,               0.002179,               0.002179,               0.002179
                    160,                 1.8708,                 1.0512,                 1.4146,                0.83237,                0.71899,                0.82155,                0.48024,                 1.9913,                 1.0448,                 1.5098,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.8618,                 1.0554,                 1.4184,                0.83504,                0.71847,                0.82279,                0.48222,                 1.9865,                 1.0418,                 1.5075,                0.00208,                0.00208,                0.00208
                    162,                  1.847,                 1.0455,                 1.4123,                0.83647,                 0.7185,                0.82421,                0.48317,                 1.9776,                 1.0392,                  1.505,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.8404,                 1.0424,                 1.4051,                0.83709,                0.71789,                0.82506,                0.48526,                 1.9736,                 1.0365,                 1.5019,               0.001981,               0.001981,               0.001981
                    164,                 1.8338,                 1.0364,                  1.405,                0.83943,                0.71761,                0.82577,                0.48557,                 1.9674,                 1.0331,                 1.4992,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.8061,                 1.0285,                 1.3963,                0.84051,                0.71511,                0.82669,                0.48767,                 1.9638,                 1.0294,                 1.4965,               0.001882,               0.001882,               0.001882
                    166,                  1.838,                  1.028,                 1.3949,                0.84476,                0.71422,                0.82799,                0.48895,                 1.9577,                 1.0261,                  1.494,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.8056,                 1.0162,                 1.3943,                0.84665,                0.71344,                 0.8296,                0.48924,                 1.9527,                 1.0224,                 1.4916,               0.001783,               0.001783,               0.001783
                    168,                 1.7982,                 1.0147,                 1.3932,                0.83755,                0.72266,                0.83008,                0.49136,                 1.9479,                 1.0183,                 1.4889,              0.0017335,              0.0017335,              0.0017335
                    169,                  1.784,                  1.014,                 1.3864,                0.83974,                0.72283,                0.83095,                0.49356,                 1.9415,                 1.0158,                 1.4866,               0.001684,               0.001684,               0.001684
                    170,                 1.7706,                 1.0042,                 1.3855,                0.84199,                0.72125,                0.83001,                0.49513,                 1.9365,                 1.0131,                 1.4837,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.7584,                0.99951,                 1.3762,                0.83941,                0.72373,                0.83076,                0.49819,                 1.9321,                 1.0096,                 1.4818,               0.001585,               0.001585,               0.001585
                    172,                  1.761,                 1.0017,                 1.3818,                0.83933,                0.72482,                0.83158,                0.49988,                  1.926,                 1.0065,                 1.4796,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.7622,                0.99546,                 1.3783,                 0.8414,                0.72772,                0.83338,                0.50091,                 1.9218,                 1.0035,                 1.4773,               0.001486,               0.001486,               0.001486
                    174,                 1.7517,                0.99674,                 1.3814,                0.84031,                0.72919,                0.83413,                0.50057,                 1.9177,                 1.0002,                 1.4748,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.7435,                0.99225,                 1.3756,                0.84561,                0.72831,                  0.834,                0.50054,                 1.9142,                0.99725,                 1.4718,               0.001387,               0.001387,               0.001387
                    176,                 1.7472,                0.99235,                 1.3751,                0.84195,                0.72863,                0.83554,                0.50254,                 1.9096,                0.99485,                 1.4696,              0.0013375,              0.0013375,              0.0013375
                    177,                   1.73,                0.98278,                 1.3687,                0.84434,                0.73021,                0.83645,                0.50316,                 1.9035,                0.99192,                 1.4669,               0.001288,               0.001288,               0.001288
                    178,                 1.7432,                0.98529,                 1.3715,                0.84519,                0.73232,                0.83766,                0.50524,                    1.9,                0.98891,                 1.4644,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.7203,                 0.9744,                 1.3677,                0.82552,                0.74241,                0.83879,                0.50648,                 1.8938,                0.98585,                 1.4621,               0.001189,               0.001189,               0.001189
                    180,                 1.6858,                 0.9687,                 1.3619,                0.83157,                0.74294,                0.83982,                 0.5062,                 1.8887,                0.98212,                   1.46,              0.0011395,              0.0011395,              0.0011395
                    181,                  1.683,                0.96331,                 1.3565,                0.83442,                0.74302,                0.84021,                0.50716,                 1.8832,                0.97864,                 1.4571,                0.00109,                0.00109,                0.00109
                    182,                  1.672,                 0.9583,                 1.3537,                0.83837,                0.74134,                0.84101,                0.50844,                 1.8786,                0.97558,                 1.4545,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.6839,                0.96001,                  1.352,                 0.8381,                0.74408,                0.84027,                0.50994,                 1.8726,                0.97292,                 1.4523,               0.000991,               0.000991,               0.000991
                    184,                 1.6747,                0.95152,                 1.3519,                0.83732,                0.74454,                0.83993,                 0.5116,                 1.8703,                0.97014,                 1.4502,              0.0009415,              0.0009415,              0.0009415
                    185,                  1.671,                 0.9513,                 1.3469,                0.83469,                0.74553,                0.84118,                 0.5134,                 1.8651,                0.96734,                 1.4479,               0.000892,               0.000892,               0.000892
                    186,                 1.6692,                0.95242,                 1.3477,                0.84946,                0.74747,                0.84389,                0.51464,                 1.8617,                0.96442,                 1.4453,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.6528,                0.93844,                  1.342,                0.85095,                0.74915,                0.84409,                0.51718,                 1.8552,                0.96161,                 1.4431,               0.000793,               0.000793,               0.000793
                    188,                 1.6455,                0.93776,                 1.3398,                0.84754,                0.75234,                0.84497,                0.51775,                 1.8496,                0.95903,                 1.4409,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.6299,                 0.9349,                 1.3368,                0.84618,                0.75369,                0.84634,                0.51703,                 1.8453,                0.95674,                 1.4389,               0.000694,               0.000694,               0.000694
                    190,                 1.5023,                0.83085,                 1.3682,                0.85745,                0.75023,                0.84802,                0.51873,                 1.8325,                0.95345,                 1.4361,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.4303,                0.79404,                 1.3462,                0.85842,                0.75105,                0.84885,                0.51991,                 1.8253,                0.95041,                 1.4338,               0.000595,               0.000595,               0.000595
                    192,                 1.3929,                0.78025,                 1.3378,                0.85721,                0.74992,                0.84999,                0.52199,                 1.8187,                0.94709,                 1.4315,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3566,                0.77082,                 1.3256,                 0.8618,                0.75085,                0.85088,                0.52351,                 1.8094,                0.94359,                 1.4285,               0.000496,               0.000496,               0.000496
                    194,                 1.3497,                0.76817,                 1.3243,                0.85696,                0.75653,                0.85182,                0.52557,                 1.8047,                0.93945,                 1.4266,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3443,                0.76444,                 1.3231,                0.85862,                0.75567,                0.85208,                0.52683,                 1.7963,                0.93597,                 1.4241,               0.000397,               0.000397,               0.000397
                    196,                 1.3217,                0.75423,                 1.3166,                0.86683,                0.75261,                0.85326,                0.52791,                 1.7916,                0.93296,                 1.4218,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.3227,                0.75512,                 1.3116,                0.86784,                0.75271,                0.85439,                 0.5293,                 1.7864,                 0.9292,                 1.4197,               0.000298,               0.000298,               0.000298
                    198,                 1.2956,                0.74342,                 1.3064,                0.86918,                0.75325,                0.85537,                0.53136,                 1.7828,                0.92569,                 1.4172,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2964,                0.74101,                 1.3057,                0.87024,                0.75462,                0.85759,                0.53241,                 1.7768,                0.92156,                  1.415,               0.000199,               0.000199,               0.000199
