                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 2.7385,                  1.557,                 1.6587,                0.70634,                0.61991,                0.70533,                0.35278,                 2.4743,                 1.3718,                 1.6873,               0.008713,               0.008713,               0.008713
                     80,                 2.7311,                  1.558,                 1.6609,                0.70577,                0.62188,                0.70332,                0.35364,                 2.4681,                 1.3677,                  1.685,              0.0086965,              0.0086965,              0.0086965
                     81,                 2.7208,                 1.5554,                 1.6664,                0.70519,                 0.6234,                0.70377,                 0.3543,                  2.464,                 1.3648,                 1.6825,                0.00868,                0.00868,                0.00868
                     82,                 2.7202,                 1.5385,                 1.6599,                0.70762,                0.62351,                0.70437,                0.35626,                 2.4573,                 1.3606,                 1.6802,              0.0086635,              0.0086635,              0.0086635
                     83,                 2.7039,                 1.5409,                 1.6609,                0.71051,                0.62365,                0.70649,                0.35729,                 2.4529,                 1.3566,                 1.6787,               0.008647,               0.008647,               0.008647
                     84,                 2.6849,                 1.5279,                  1.654,                0.71494,                  0.625,                0.70681,                0.35845,                 2.4495,                 1.3524,                 1.6774,              0.0086305,              0.0086305,              0.0086305
                     85,                 2.6989,                 1.5421,                 1.6529,                0.71535,                0.62497,                0.70834,                0.36039,                 2.4457,                 1.3491,                  1.675,               0.008614,               0.008614,               0.008614
                     86,                 2.6797,                 1.5285,                 1.6547,                0.71781,                0.62574,                0.71044,                0.36073,                 2.4385,                 1.3461,                 1.6729,              0.0085975,              0.0085975,              0.0085975
                     87,                 2.6731,                 1.5131,                 1.6464,                0.71701,                0.62407,                0.71195,                 0.3618,                 2.4324,                 1.3425,                 1.6714,               0.008581,               0.008581,               0.008581
                     88,                 2.6617,                 1.5099,                 1.6383,                0.72151,                0.62985,                0.71255,                0.36274,                 2.4279,                 1.3395,                 1.6697,              0.0085645,              0.0085645,              0.0085645
