                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                 2.3654,                 1.3388,                 1.5544,                0.78549,                0.66925,                0.75811,                0.40058,                 2.2746,                  1.267,                 1.6129,               0.004654,               0.004654,               0.004654
                    110,                 2.3729,                  1.339,                 1.5531,                0.77947,                0.67122,                0.75839,                0.40253,                 2.2691,                 1.2628,                 1.6105,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.3305,                 1.3244,                 1.5427,                0.78506,                0.66946,                0.76021,                0.40404,                 2.2616,                 1.2585,                 1.6083,               0.004555,               0.004555,               0.004555
                    112,                 2.3621,                 1.3315,                 1.5484,                0.79188,                 0.6651,                0.76129,                0.40579,                 2.2554,                 1.2545,                 1.6057,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.3368,                  1.326,                  1.545,                0.79284,                 0.6636,                0.76379,                0.40757,                 2.2495,                  1.251,                 1.6037,               0.004456,               0.004456,               0.004456
                    114,                 2.3351,                 1.3147,                   1.54,                0.79216,                0.66428,                0.76544,                0.41003,                 2.2439,                 1.2471,                 1.6016,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.3389,                  1.321,                 1.5408,                0.79043,                0.66903,                  0.767,                0.41306,                 2.2362,                 1.2425,                 1.5992,               0.004357,               0.004357,               0.004357
                    116,                 2.2999,                 1.3094,                  1.528,                0.79154,                0.66596,                0.76798,                0.41359,                 2.2305,                 1.2391,                 1.5962,              0.0043075,              0.0043075,              0.0043075
                    117,                 2.2923,                  1.296,                 1.5323,                0.79352,                0.66938,                0.76888,                0.41541,                 2.2231,                 1.2346,                 1.5938,               0.004258,               0.004258,               0.004258
                    118,                 2.2919,                 1.3018,                 1.5285,                0.79524,                 0.6735,                0.77029,                 0.4179,                 2.2165,                 1.2312,                 1.5911,              0.0042085,              0.0042085,              0.0042085
                    119,                 2.2735,                 1.2844,                 1.5245,                0.79451,                0.68066,                0.77169,                0.41968,                 2.2127,                 1.2278,                 1.5887,               0.004159,               0.004159,               0.004159
                    120,                 2.2595,                 1.2776,                 1.5167,                0.79739,                0.67612,                0.77251,                0.42047,                 2.2055,                 1.2232,                 1.5862,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.2747,                 1.2787,                 1.5208,                0.79789,                0.67999,                0.77465,                0.42166,                 2.1976,                 1.2199,                 1.5835,                0.00406,                0.00406,                0.00406
                    122,                 2.2316,                 1.2737,                 1.5145,                0.80058,                0.68126,                0.77495,                0.42194,                 2.1917,                  1.215,                 1.5811,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.2535,                 1.2748,                 1.5141,                 0.8025,                0.68238,                0.77669,                0.42355,                 2.1864,                 1.2107,                 1.5789,               0.003961,               0.003961,               0.003961
                    124,                 2.2314,                 1.2697,                 1.5123,                0.79892,                0.68347,                 0.7776,                0.42493,                 2.1784,                 1.2063,                 1.5766,              0.0039115,              0.0039115,              0.0039115
                    125,                 2.2167,                  1.258,                 1.5026,                0.79767,                0.68463,                0.77853,                0.42533,                 2.1719,                 1.2023,                 1.5747,               0.003862,               0.003862,               0.003862
                    126,                 2.2288,                 1.2548,                 1.5066,                0.80032,                0.68367,                0.77972,                0.42696,                 2.1625,                 1.1991,                 1.5728,              0.0038125,              0.0038125,              0.0038125
                    127,                  2.231,                 1.2494,                 1.5045,                0.80469,                0.68004,                0.77965,                0.42788,                  2.155,                 1.1953,                 1.5704,               0.003763,               0.003763,               0.003763
                    128,                 2.1747,                  1.236,                 1.4966,                0.80726,                0.68181,                0.78225,                  0.429,                 2.1478,                 1.1914,                  1.568,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.1883,                 1.2385,                 1.4965,                0.80977,                0.68744,                0.78326,                0.42987,                 2.1411,                 1.1879,                 1.5654,               0.003664,               0.003664,               0.003664
                    130,                 2.1884,                  1.238,                 1.4976,                0.81294,                0.68238,                0.78474,                0.42975,                 2.1365,                 1.1852,                 1.5631,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.1922,                 1.2366,                 1.4957,                0.80936,                0.69536,                0.78538,                0.43292,                  2.128,                 1.1816,                 1.5607,               0.003565,               0.003565,               0.003565
                    132,                 2.1686,                 1.2252,                 1.4857,                0.81736,                0.68812,                0.78647,                0.43463,                 2.1221,                 1.1777,                 1.5582,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.1564,                 1.2132,                 1.4823,                0.81186,                 0.6894,                0.78662,                0.43733,                 2.1153,                 1.1744,                  1.556,               0.003466,               0.003466,               0.003466
                    134,                 2.1468,                 1.2154,                  1.483,                0.81358,                0.69284,                0.78784,                0.43795,                 2.1093,                 1.1702,                 1.5533,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.1392,                 1.2082,                 1.4844,                0.82034,                0.68896,                0.78889,                0.43897,                 2.1016,                  1.166,                 1.5512,               0.003367,               0.003367,               0.003367
                    136,                  2.133,                 1.2083,                 1.4801,                0.82152,                0.69084,                0.78974,                0.44055,                 2.0958,                 1.1614,                 1.5492,              0.0033175,              0.0033175,              0.0033175
                    137,                 2.1392,                 1.1983,                 1.4748,                0.81936,                0.69219,                 0.7904,                0.44136,                 2.0896,                 1.1574,                 1.5469,               0.003268,               0.003268,               0.003268
                    138,                 2.0962,                 1.1859,                 1.4646,                0.82429,                0.69541,                0.79172,                0.44167,                 2.0847,                 1.1533,                 1.5444,              0.0032185,              0.0032185,              0.0032185
                    139,                 2.1022,                  1.189,                 1.4672,                0.83069,                0.69756,                0.79334,                0.44192,                 2.0785,                 1.1497,                 1.5426,               0.003169,               0.003169,               0.003169
                    140,                 2.0831,                 1.1851,                 1.4628,                0.82738,                 0.6994,                0.79423,                0.44358,                 2.0714,                 1.1461,                 1.5406,              0.0031195,              0.0031195,              0.0031195
                    141,                 2.0845,                   1.17,                 1.4582,                 0.8267,                0.69961,                0.79506,                0.44562,                 2.0652,                 1.1429,                 1.5381,                0.00307,                0.00307,                0.00307
                    142,                 2.0796,                 1.1663,                 1.4559,                0.82323,                0.70142,                0.79599,                0.44674,                 2.0594,                 1.1386,                 1.5357,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0508,                 1.1672,                 1.4553,                0.82049,                 0.7045,                0.79976,                0.44915,                  2.052,                 1.1351,                 1.5335,               0.002971,               0.002971,               0.002971
                    144,                 2.0624,                 1.1566,                 1.4545,                0.82623,                0.70632,                0.80153,                0.45115,                  2.045,                 1.1312,                 1.5315,              0.0029215,              0.0029215,              0.0029215
                    145,                 2.0426,                 1.1575,                 1.4494,                0.82578,                0.70794,                0.80308,                 0.4524,                  2.041,                 1.1272,                  1.529,               0.002872,               0.002872,               0.002872
                    146,                 2.0581,                 1.1557,                 1.4507,                0.82706,                0.70691,                0.80442,                0.45486,                 2.0361,                 1.1228,                 1.5269,              0.0028225,              0.0028225,              0.0028225
