                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                 2.2559,                 1.2716,                 1.5106,                0.75827,                0.69069,                0.75623,                0.40868,                 2.2904,                 1.2227,                 1.6066,               0.003763,               0.003763,               0.003763
                    128,                 2.2038,                 1.2614,                 1.5031,                0.75815,                0.69458,                0.75779,                0.41029,                  2.286,                 1.2193,                 1.6032,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.2227,                 1.2619,                 1.5025,                0.75828,                0.69252,                0.75845,                0.41112,                 2.2821,                  1.215,                 1.6009,               0.003664,               0.003664,               0.003664
                    130,                 2.2236,                 1.2712,                 1.5082,                0.75684,                0.69534,                0.75989,                0.41308,                 2.2761,                 1.2106,                 1.5987,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.2168,                 1.2543,                 1.4992,                0.76219,                0.69245,                0.76149,                0.41412,                 2.2724,                 1.2069,                 1.5961,               0.003565,               0.003565,               0.003565
                    132,                 2.2029,                  1.247,                 1.4948,                0.76075,                0.69559,                0.76284,                0.41579,                 2.2667,                 1.2023,                 1.5935,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.1927,                 1.2372,                 1.4878,                0.75993,                0.69755,                0.76409,                0.41663,                 2.2648,                 1.1993,                 1.5921,               0.003466,               0.003466,               0.003466
                    134,                 2.1616,                 1.2326,                 1.4863,                0.76506,                0.69461,                0.76453,                0.41849,                 2.2602,                 1.1954,                 1.5894,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.1725,                 1.2263,                 1.4886,                 0.7702,                0.69425,                0.76577,                0.42072,                 2.2549,                 1.1917,                 1.5869,               0.003367,               0.003367,               0.003367
                    136,                  2.177,                 1.2317,                 1.4861,                0.77025,                0.69653,                0.76734,                0.42304,                 2.2494,                 1.1882,                 1.5844,              0.0033175,              0.0033175,              0.0033175
                    137,                 2.1714,                 1.2248,                 1.4781,                0.77124,                0.70024,                0.76864,                0.42461,                 2.2441,                 1.1845,                 1.5819,               0.003268,               0.003268,               0.003268
                    138,                 2.1195,                  1.209,                 1.4694,                0.77125,                0.70031,                0.76946,                0.42532,                 2.2378,                 1.1805,                 1.5801,              0.0032185,              0.0032185,              0.0032185
                    139,                 2.1405,                 1.2094,                 1.4711,                0.77374,                0.69995,                0.77002,                0.42605,                 2.2303,                 1.1772,                 1.5775,               0.003169,               0.003169,               0.003169
                    140,                 2.1155,                 1.2021,                 1.4645,                0.77356,                0.70068,                0.77234,                0.42703,                 2.2227,                  1.173,                 1.5743,              0.0031195,              0.0031195,              0.0031195
                    141,                 2.1312,                 1.1993,                 1.4659,                0.77594,                0.70151,                0.77334,                0.42774,                  2.216,                 1.1694,                 1.5716,                0.00307,                0.00307,                0.00307
                    142,                 2.1117,                 1.1863,                 1.4582,                0.77454,                0.70122,                0.77578,                0.42968,                  2.207,                 1.1661,                 1.5688,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0929,                 1.1901,                 1.4618,                0.77602,                0.69883,                0.77711,                0.43056,                 2.2021,                 1.1624,                 1.5666,               0.002971,               0.002971,               0.002971
                    144,                 2.1018,                 1.1841,                 1.4589,                 0.7722,                0.69817,                0.77852,                0.43091,                 2.1981,                 1.1579,                 1.5642,              0.0029215,              0.0029215,              0.0029215
                    145,                 2.0819,                 1.1823,                  1.458,                0.77157,                0.69909,                0.77852,                0.43155,                 2.1925,                 1.1536,                  1.562,               0.002872,               0.002872,               0.002872
                    146,                 2.0988,                 1.1775,                 1.4583,                0.77179,                0.69635,                0.77979,                0.43301,                  2.186,                   1.15,                 1.5595,              0.0028225,              0.0028225,              0.0028225
                    147,                 2.0798,                 1.1732,                 1.4486,                 0.7812,                0.69471,                0.78054,                0.43432,                 2.1772,                 1.1459,                 1.5572,               0.002773,               0.002773,               0.002773
                    148,                 2.0549,                 1.1711,                  1.447,                0.78591,                0.69397,                0.78151,                0.43649,                 2.1721,                 1.1419,                 1.5542,              0.0027235,              0.0027235,              0.0027235
                    149,                 2.0284,                 1.1556,                 1.4413,                0.78936,                0.69372,                0.78247,                0.43889,                 2.1657,                 1.1383,                 1.5518,               0.002674,               0.002674,               0.002674
