                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 2.5188,                 1.4344,                 1.5774,                0.71636,                0.62835,                0.71561,                 0.3713,                  2.432,                 1.3284,                  1.621,               0.005545,               0.005545,               0.005545
                     92,                 2.5276,                 1.4217,                 1.5723,                0.70703,                0.63333,                0.71525,                0.37329,                 2.4278,                 1.3245,                 1.6189,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.5254,                 1.4175,                 1.5713,                0.71475,                0.62866,                0.71531,                0.37373,                 2.4262,                  1.321,                 1.6169,               0.005446,               0.005446,               0.005446
                     94,                 2.5251,                 1.4139,                 1.5713,                0.71742,                0.62789,                0.71712,                0.37352,                 2.4208,                 1.3173,                 1.6147,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.5393,                 1.4213,                 1.5723,                 0.7223,                0.62915,                0.71798,                0.37469,                 2.4174,                 1.3141,                 1.6131,               0.005347,               0.005347,               0.005347
                     96,                 2.4818,                 1.4005,                 1.5599,                 0.7214,                 0.6334,                0.71989,                  0.375,                 2.4106,                 1.3112,                 1.6113,              0.0052975,              0.0052975,              0.0052975
                     97,                 2.4992,                  1.416,                 1.5636,                0.71887,                 0.6341,                0.72002,                0.37611,                 2.4088,                 1.3071,                 1.6098,               0.005248,               0.005248,               0.005248
                     98,                 2.4631,                 1.3822,                 1.5556,                0.71126,                0.64855,                0.72109,                0.37916,                  2.402,                 1.3035,                 1.6073,              0.0051985,              0.0051985,              0.0051985
                     99,                 2.4754,                 1.3795,                 1.5488,                0.72333,                0.63927,                0.72367,                 0.3791,                  2.397,                 1.3001,                 1.6055,               0.005149,               0.005149,               0.005149
                    100,                 2.4296,                 1.3582,                 1.5429,                0.72529,                0.64223,                0.72491,                 0.3807,                 2.3932,                 1.2951,                 1.6034,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.4556,                 1.3791,                 1.5462,                0.72143,                0.64614,                0.72604,                0.38163,                 2.3873,                 1.2921,                 1.6011,                0.00505,                0.00505,                0.00505
                    102,                 2.4248,                 1.3597,                 1.5374,                0.71806,                0.65493,                0.72661,                0.38305,                  2.386,                 1.2877,                 1.5992,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.4218,                 1.3572,                 1.5354,                0.71075,                0.66262,                0.72698,                0.38499,                 2.3819,                 1.2838,                 1.5973,               0.004951,               0.004951,               0.004951
                    104,                    2.4,                 1.3455,                 1.5282,                0.71188,                0.66386,                0.72894,                0.38581,                 2.3759,                 1.2807,                 1.5947,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.3891,                 1.3377,                 1.5301,                0.71249,                0.66564,                0.73097,                0.38682,                  2.373,                 1.2773,                 1.5926,               0.004852,               0.004852,               0.004852
                    106,                 2.4017,                 1.3326,                 1.5282,                0.72027,                0.66481,                 0.7318,                0.38784,                 2.3683,                 1.2735,                 1.5906,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.3885,                 1.3274,                 1.5297,                0.71484,                0.66789,                0.73197,                0.38906,                 2.3627,                 1.2701,                 1.5884,               0.004753,               0.004753,               0.004753
                    108,                 2.4049,                  1.344,                 1.5291,                0.72099,                0.67108,                 0.7331,                0.38914,                 2.3585,                 1.2665,                 1.5858,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.3479,                 1.3233,                 1.5165,                0.72164,                0.67731,                0.73515,                0.39095,                 2.3539,                 1.2635,                 1.5839,               0.004654,               0.004654,               0.004654
                    110,                 2.3613,                 1.3114,                 1.5171,                0.71966,                0.67812,                0.73795,                 0.3924,                  2.351,                 1.2604,                  1.582,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.3409,                  1.303,                 1.5141,                0.71598,                0.68985,                0.73863,                0.39219,                 2.3468,                 1.2564,                 1.5809,               0.004555,               0.004555,               0.004555
                    112,                 2.3509,                 1.3154,                 1.5173,                0.71748,                0.68963,                0.73873,                0.39426,                 2.3429,                 1.2525,                 1.5782,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.3417,                 1.3074,                 1.5112,                0.72235,                0.68532,                 0.7392,                0.39506,                 2.3382,                 1.2495,                 1.5764,               0.004456,               0.004456,               0.004456
                    114,                 2.3221,                 1.2862,                 1.5052,                0.72697,                 0.6884,                0.74139,                0.39866,                 2.3335,                 1.2468,                 1.5745,              0.0044065,              0.0044065,              0.0044065
                    115,                  2.322,                 1.2961,                 1.5094,                0.73222,                0.68618,                0.74231,                0.39937,                 2.3295,                 1.2427,                 1.5726,               0.004357,               0.004357,               0.004357
                    116,                 2.3155,                 1.2859,                 1.4969,                0.73574,                0.68487,                0.74345,                0.40128,                 2.3245,                  1.239,                 1.5701,              0.0043075,              0.0043075,              0.0043075
                    117,                 2.2991,                 1.2798,                 1.4981,                 0.7367,                0.68605,                0.74532,                0.40405,                 2.3162,                 1.2352,                 1.5688,               0.004258,               0.004258,               0.004258
                    118,                 2.3008,                 1.2757,                  1.496,                0.73906,                0.68716,                0.74779,                0.40725,                 2.3092,                 1.2309,                 1.5668,              0.0042085,              0.0042085,              0.0042085
                    119,                 2.2526,                 1.2669,                 1.4903,                0.75018,                0.68843,                0.74995,                0.40767,                 2.3051,                 1.2267,                 1.5656,               0.004159,               0.004159,               0.004159
                    120,                 2.2507,                 1.2548,                 1.4832,                0.74837,                0.69085,                0.74943,                0.40988,                 2.3011,                  1.222,                 1.5639,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.2528,                 1.2548,                 1.4821,                0.74963,                0.69345,                0.75268,                0.41141,                 2.2956,                 1.2178,                 1.5626,                0.00406,                0.00406,                0.00406
                    122,                 2.2507,                 1.2528,                 1.4819,                0.75643,                0.69441,                0.75455,                0.41346,                 2.2889,                 1.2137,                 1.5607,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.2448,                  1.255,                 1.4781,                 0.7572,                 0.6963,                0.75687,                0.41517,                 2.2836,                 1.2102,                 1.5584,               0.003961,               0.003961,               0.003961
                    124,                 2.2292,                 1.2443,                  1.474,                0.75557,                0.70106,                0.75902,                0.41681,                 2.2811,                 1.2071,                 1.5572,              0.0039115,              0.0039115,              0.0039115
                    125,                 2.2168,                 1.2376,                 1.4686,                0.75605,                 0.7032,                0.75993,                  0.418,                 2.2737,                 1.2036,                 1.5552,               0.003862,               0.003862,               0.003862
                    126,                 2.2255,                 1.2323,                  1.469,                0.75366,                0.70499,                0.76125,                0.41929,                 2.2682,                    1.2,                 1.5537,              0.0038125,              0.0038125,              0.0038125
                    127,                 2.2195,                 1.2267,                 1.4697,                0.74953,                 0.7109,                0.76244,                0.42053,                 2.2618,                 1.1963,                 1.5515,               0.003763,               0.003763,               0.003763
                    128,                 2.1736,                 1.2097,                 1.4629,                0.75343,                0.71167,                0.76297,                0.42234,                 2.2577,                 1.1922,                 1.5497,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.1795,                 1.2222,                 1.4665,                0.75895,                0.71309,                0.76423,                0.42312,                 2.2521,                 1.1878,                 1.5474,               0.003664,               0.003664,               0.003664
                    130,                 2.1783,                 1.2196,                 1.4623,                0.76215,                0.71243,                0.76535,                0.42625,                 2.2445,                 1.1845,                 1.5454,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.1789,                 1.2218,                 1.4614,                0.76379,                0.71339,                0.76759,                 0.4276,                  2.237,                 1.1813,                 1.5433,               0.003565,               0.003565,               0.003565
                    132,                 2.1627,                 1.1971,                  1.452,                0.76703,                0.71296,                0.76978,                0.42914,                 2.2348,                 1.1772,                  1.541,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.1453,                 1.1898,                 1.4486,                0.77009,                0.71459,                0.77112,                0.43031,                 2.2287,                 1.1727,                 1.5388,               0.003466,               0.003466,               0.003466
                    134,                 2.1263,                 1.1877,                  1.447,                0.76985,                0.71344,                0.77174,                0.43122,                 2.2233,                 1.1687,                 1.5367,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.1452,                 1.1896,                 1.4499,                 0.7714,                0.71926,                0.77411,                0.43169,                 2.2195,                 1.1644,                  1.535,               0.003367,               0.003367,               0.003367
                    136,                  2.134,                 1.1893,                  1.444,                0.77058,                0.71916,                0.77556,                0.43462,                 2.2108,                 1.1613,                 1.5329,              0.0033175,              0.0033175,              0.0033175
                    137,                 2.1409,                 1.1848,                 1.4408,                0.77505,                0.73006,                0.77937,                0.43646,                 2.2025,                 1.1579,                 1.5304,               0.003268,               0.003268,               0.003268
                    138,                 2.0784,                 1.1605,                 1.4309,                0.77153,                0.73971,                0.78071,                 0.4373,                 2.1977,                 1.1534,                 1.5284,              0.0032185,              0.0032185,              0.0032185
                    139,                  2.099,                  1.167,                 1.4301,                0.77535,                 0.7394,                0.78219,                0.43849,                 2.1929,                 1.1493,                 1.5266,               0.003169,               0.003169,               0.003169
                    140,                  2.083,                 1.1671,                 1.4299,                0.77274,                0.74086,                0.78334,                0.43917,                 2.1881,                 1.1466,                 1.5247,              0.0031195,              0.0031195,              0.0031195
                    141,                 2.0779,                 1.1497,                 1.4231,                0.77379,                0.74576,                0.78505,                 0.4409,                 2.1827,                  1.143,                  1.523,                0.00307,                0.00307,                0.00307
                    142,                 2.0812,                 1.1463,                 1.4177,                0.77645,                 0.7489,                0.78532,                0.44187,                 2.1767,                 1.1402,                 1.5206,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0479,                 1.1408,                 1.4197,                0.77497,                0.74041,                0.78626,                 0.4434,                 2.1726,                 1.1364,                 1.5188,               0.002971,               0.002971,               0.002971
                    144,                 2.0536,                 1.1393,                 1.4172,                0.77434,                0.73781,                0.78616,                0.44427,                 2.1669,                 1.1328,                 1.5168,              0.0029215,              0.0029215,              0.0029215
                    145,                  2.035,                 1.1376,                 1.4145,                 0.7762,                0.73659,                0.78768,                0.44552,                 2.1618,                 1.1292,                 1.5149,               0.002872,               0.002872,               0.002872
                    146,                 2.0406,                 1.1308,                 1.4177,                0.77601,                0.73397,                0.78646,                0.44623,                 2.1564,                 1.1257,                 1.5122,              0.0028225,              0.0028225,              0.0028225
                    147,                  2.021,                 1.1241,                  1.407,                0.77733,                0.73669,                0.78992,                0.44751,                 2.1499,                 1.1223,                 1.5102,               0.002773,               0.002773,               0.002773
                    148,                 2.0022,                 1.1295,                  1.403,                0.77796,                0.73568,                0.79088,                0.44935,                 2.1439,                 1.1177,                  1.508,              0.0027235,              0.0027235,              0.0027235
